
 14  0.  0.  1.69596481  1.69596481  0.
 13  0.329058737 -0.101247117  1.60761344  1.64745724  0.10565839
 2212 -0.237994358 -0.00855765399  0.0474707559  0.969193816  0.938279629
 1
 2212 -0.237994358 -0.00855765399  0.0474707559  0.969193816  0.938279629

 17 14 1 2 1 0
 1  0.903415859  0.0762184337  0.938279629
 14  0.  0.  2.86504674  2.86504674  0.
 13 -4.09706336E-05  0.554114938  2.50269246  2.56547785  0.10565839
 2212  0.0290500578 -0.66784966  0.400556058  1.21970522  0.938279629
 1
 2212  0.0290500578 -0.66784966  0.400556058  1.21970522  0.938279629

 18 14 1 2 1 0
 3  0.372534066  0.532047749  1.44410813
 14  0.  0.  1.7762816  1.7762816  0.
 13  0.547784507 -0.0545687154  0.635445476  0.847349048  0.10565839
 10000218 -0.572932422 -0.0163887069  1.01390648  1.85525584  1.44410813
 2
 2212 -0.25396046  0.320927709  0.469200164  1.12605858  0.938279629
 111 -0.31311655 -0.344715863  0.533888221  0.721197248  0.134974301

 19 14 1 2 1 0
 3  0.264438033  0.872990668  1.93971908
 14  0.  0.  2.79547811  2.79547811  0.
 13 -0.263435185  0.0869873241  0.138069689  0.327401608  0.10565839
 10000230  0.275021374 -0.0524875559  2.77565026  3.39781332  1.93971908
 5
 111 -0.0310800821 -0.104122661  0.0227097422  0.174760714  0.134974301
 111  0.312285274 -0.0169920214  0.590196908  0.681440592  0.134974301
 111 -0.0439748429 -0.070711568  0.5523175  0.574636102  0.134974301
 111 -0.0896450728 -0.0344490185  0.207753524  0.265711427  0.134974301
 2212  0.126573324  0.172612175  1.39318347  1.69326448  0.938279629

 20 14 1 2 1 0
 1  0.991762102  0.22345908  0.938279629
 14  0.  0.  0.689473033  0.689473033  0.
 13  0.378227085 -0.180536389  0.313195735  0.533764303  0.10565839
 2212 -0.385741442  0.171229497  0.344992936  1.0851289  0.938279629
 1
 2212 -0.385741442  0.171229497  0.344992936  1.0851289  0.938279629

 21 14 1 2 1 0
 2  0.187801659  0.562987208  1.20385122
 14  0.  0.  0.69885695  0.69885695  0.
 13  0.0971985385  0.206261158  0.227923259  0.339269727  0.10565839
 2224 -0.135209754 -0.0575875938  0.415878981  1.282112  1.20385122
 2
 2212 -0.0477754325  0.0973426327  0.440466613  1.04217923  0.938279629
 211 -0.085529089 -0.158812135 -0.0421529412  0.231932759  0.139567897

 22 14 1 2 1 0
 1  0.873225749  0.0684823245  0.938279629
 14  0.  0.  1.48368382  1.48368382  0.
 13 -0.319710523 -0.249559402  1.31606781  1.38119268  0.10565839
 2212  0.283676505  0.293329656  0.0692624897  1.02551484  0.938279629
 1
 2212  0.283676505  0.293329656  0.0692624897  1.02551484  0.938279629

 23 14 1 2 1 0
 1  0.941585362  0.129020199  0.938279629
 14  0.  0.  3.43706059  3.43706059  0.
 13 -0.38412711 -0.661999881  2.88020205  2.98203373  0.10565839
 2212  0.2908113  0.705391288  0.651577413  1.37370658  0.938279629
 1
 2212  0.2908113  0.705391288  0.651577413  1.37370658  0.938279629

 24 14 1 2 1 0
 3  0.294770867  0.626574039  1.43941927
 14  0.  0.  1.65143967  1.65143967  0.
 13 -0.0275716837  0.417157471  0.501612902  0.66148293  0.10565839
 10000227  0.0395991579 -0.295440495  1.22796166  1.9153775  1.43941927
 4
 211  0.126820832 -0.0592701696  0.154562593  0.250928819  0.139567897
 211  0.0336816758 -0.0359394327  0.206926286  0.254408687  0.139567897
 111  0.00883302279 -0.0724046677  0.0921866894  0.178988561  0.134974301
 2112 -0.127707615 -0.125827372  0.762178123  1.22305143  0.939573109

 25 14 1 2 1 0
 1  0.848329484  0.24949725  0.938279629
 14  0.  0.  0.738471866  0.738471866  0.
 13  0.16306822  0.398871958  0.40470925  0.600535929  0.10565839
 2212 -0.210040078 -0.247118711  0.356309474  1.05475569  0.938279629
 1
 2212 -0.210040078 -0.247118711  0.356309474  1.05475569  0.938279629

 26 14 1 2 1 0
 1  0.804648995  0.343020171  0.938279629
 14  0.  0.  0.411382765  0.411382765  0.
 13 -0.229590133  0.034924522 -0.018136166  0.255781084  0.10565839
 2212  0.280493736 -0.177198723  0.397912025  1.07181096  0.938279629
 1
 2212  0.280493736 -0.177198723  0.397912025  1.07181096  0.938279629

 27 14 1 2 1 0
 2  0.569727182  0.622095168  1.2247299
 14  0.  0.  1.216488  1.216488  0.
 13  0.0305987783  0.419201314  0.0837571472  0.441412508  0.10565839
 2214 -0.0342251845 -0.518631816  1.06686211  1.70537639  1.2247299
 2
 2212 -0.0537972264 -0.610471606  1.04018342  1.52902579  0.938279629
 111  0.020022817  0.0969550014  0.0179628134  0.168350577  0.134974301

 28 14 1 2 1 0
 3  0.31984818  0.81017828  1.81831789
 14  0.  0.  2.36697865  2.36697865  0.
 13 -0.35184145  0.0517564528  0.153976858  0.401676118  0.10565839
 10000219  0.492457747 -0.067797713  2.19195986  2.8910346  1.81831789
 2
 2212  0.636201739  0.0113755856  0.598022342  1.28174937  0.938279629
 211 -0.152268767 -0.0793257281  1.58592439  1.60128522  0.139567897

 29 14 1 2 1 0
 1  0.888418496  0.381405979  0.938279629
 14  0.  0.  0.710298061  0.710298061  0.
 13  0.377157927  0.213773698  0.180676058  0.481409222  0.10565839
 2212 -0.223235384 -0.218350992  0.577249527  1.14503133  0.938279629
 1
 2212 -0.223235384 -0.218350992  0.577249527  1.14503133  0.938279629

 30 14 1 2 1 0
 1  0.818119049  0.1592969  0.938279629
 14  0.  0.  0.871513486  0.871513486  0.
 13  0.403138876  0.0601330847  0.670358598  0.791632056  0.10565839
 2212 -0.245514348 -0.048955217  0.230512843  0.998087525  0.938279629
 1
 2212 -0.245514348 -0.048955217  0.230512843  0.998087525  0.938279629

 31 14 1 2 1 0
 3  0.314606994  0.832477748  1.35199404
 14  0.  0.  1.14521325  1.14521325  0.
 13  0.064925313 -0.050933335 -0.0589590818  0.146456048  0.10565839
 10000218 -0.0713247508  0.0871760249  1.36236906  1.92266083  1.35199404
 2
 2112  0.175507441  0.201977894  1.25808179  1.59284818  0.939573109
 211 -0.248182222 -0.116355523  0.0946098566  0.32181263  0.139567897

 32 14 1 2 1 0
 3  0.135689393  0.336558878  1.88250649
 14  0.  0.  5.4252944  5.4252944  0.
 13 -0.462590277  0.251869321  3.58764648  3.62764382  0.10565839
 10000222  0.380124003 -0.295320272  1.91446376  2.7277658  1.88250649
 3
 211  0.00122346263 -0.0944836363 -0.0801168457  0.186618701  0.139567897
 -211 -0.0499749333 -0.216066778  1.22834218  1.25598001  0.139567897
 2212  0.423137993  0.0150263384  0.755987525  1.27716768  0.938279629

 33 14 1 2 1 0
 2  0.475133628  0.758106351  1.17396283
 14  0.  0.  0.777202368  0.777202368  0.
 13  0.0129060177  0.018618416 -0.147474483  0.182826772  0.10565839
 2224  0.0909417048  0.106791019  0.949854255  1.51660359  1.17396283
 2
 2212  0.00473556155 -0.0624748208  0.68538779  1.1636368  0.938279629
 211  0.0861136615  0.170485944  0.251081049  0.344966769  0.139567897

 34 14 1 2 1 0
 3  0.0937637165  0.471313357  2.00361633
 14  0.  0.  3.84853792  3.84853792  0.
 13 -0.230377331  0.334647298  1.99606872  2.0397346  0.10565839
 10000223  0.252478153 -0.307530046  1.83290911  2.74451327  2.00361633
 3
 211  0.00399512891 -0.113050014 -0.0958447903  0.203621566  0.139567897
 111  0.163121849 -0.519253314  1.13821781  1.26885402  0.134974301
 2212  0.0841790959  0.32027638  0.779589832  1.26403797  0.938279629

 35 14 1 2 1 0
 2  0.28352657  0.551505089  1.27105653
 14  0.  0.  1.00924063  1.00924063  0.
 13  0.207528085  0.282419056  0.347644418  0.504825413  0.10565839
 2224 -0.123591281 -0.18861267  0.618968308  1.43162704  1.27105653
 2
 2212 -0.2892721 -0.262984455  0.356468379  1.07716179  0.938279629
 211  0.174485475  0.0823763013  0.251650006  0.34646523  0.139567897

 36 14 1 2 1 0
 3  0.250347346  0.588276625  2.3279345
 14  0.  0.  5.03170729  5.03170729  0.
 13  0.332710505 -0.703690767  1.94128263  2.09418702  0.10565839
 10000227 -0.395771027  0.663212359  2.98772478  3.86552286  2.3279345
 4
 211 -0.412089467  0.45499742  0.874414861  1.07746041  0.139567897
 111 -0.102348432 -0.215083778 -0.0656229332  0.281532794  0.134974301
 111  0.0354623757 -0.0887882933  0.333024472  0.371839076  0.134974301
 2212  0.0828174651  0.509707868  1.83733046  2.12669063  0.938279629

 37 14 1 2 1 0
 3  0.494876474  0.448560417  1.45742917
 14  0.  0.  2.95208144  2.95208144  0.
 13  0.803250611  0.229529828  1.52754438  1.74426234  0.10565839
 10000218 -0.709149301 -0.109051615  1.38126969  2.13232088  1.45742917
 2
 2212 -0.154571727 -0.233314291  1.12432969  1.49091041  0.938279629
 111 -0.553206682  0.126331896  0.246968508  0.633410454  0.134974301

 38 14 1 2 1 0
 1  0.963272274  0.254129857  0.938279629
 14  0.  0.  0.571517944  0.571517944  0.
 13  0.0490977503 -0.377904624  0.211324841  0.448379755  0.10565839
 2212 -0.00794504397  0.312945992  0.354011506  1.05056703  0.938279629
 1
 2212 -0.00794504397  0.312945992  0.354011506  1.05056703  0.938279629

 39 14 1 2 1 0
 1  0.783741176  0.0246828273  0.938279629
 14  0.  0.  0.772798121  0.772798121  0.
 13 -0.142588794 -0.0700026378  0.722535968  0.747297645  0.10565839
 2212  0.152166933  0.0403768718  0.0644435734  0.95357573  0.938279629
 1
 2212  0.152166933  0.0403768718  0.0644435734  0.95357573  0.938279629

 40 14 1 2 1 0
 3  0.395643145  0.677843809  1.3458426
 14  0.  0.  1.44269502  1.44269502  0.
 13 -0.358379304 -0.146202564  0.244161338  0.469669431  0.10565839
 10000218  0.260918856  0.204140484  1.29791248  1.89884722  1.3458426
 2
 2112  0.0491668582  0.22355257  1.31822979  1.63490689  0.939573109
 211  0.211393207 -0.0210434645 -0.0299371481  0.255940318  0.139567897

 41 14 1 2 1 0
 1  0.649311721  0.0961544886  0.938279629
 14  0.  0.  0.838127017  0.838127017  0.
 13 -0.291153103 -0.0571847558  0.696533203  0.764436007  0.10565839
 2212  0.233507693  0.192688763  0.0778755695  0.988983333  0.938279629
 1
 2212  0.233507693  0.192688763  0.0778755695  0.988983333  0.938279629

 42 14 1 2 1 0
 1  0.524463892  0.0141933141  0.938279629
 14  0.  0.  2.11898756  2.11898756  0.
 13  0.103310421  0.128545478  2.09585834  2.10499001  0.10565839
 2212  0.  0.  0.  0.938279629  0.938279629
 1
 2212  0.  0.  0.  0.938279629  0.938279629

 43 14 1 2 1 0
 3  0.202243507  0.488817483  1.59611332
 14  0.  0.  2.21312356  2.21312356  0.
 13  0.463172466 -0.0763432086  1.09948087  1.20015776  0.10565839
 10000227 -0.334837049  0.0490272492  1.04580653  1.93799055  1.59611332
 4
 211 -0.0999067947  0.113568567  0.198248312  0.285763502  0.139567897
 211 -0.0852250904  0.021750791  0.376273841  0.410849869  0.139567897
 111 -0.08785256  0.00451831333  0.200894922  0.257517606  0.134974301
 2112 -0.0558712445 -0.0820290223  0.244242579  0.975859821  0.939573109

 44 14 1 2 1 0
 1  0.950750113  0.578524172  0.938279629
 14  0.  0.  0.804475307  0.804475307  0.
 13  0.0548654236  0.36393249 -0.174887791  0.420959026  0.10565839
 2212 -0.108053438 -0.348854184  0.823145032  1.30050421  0.938279629
 1
 2212 -0.108053438 -0.348854184  0.823145032  1.30050421  0.938279629

 45 14 1 2 1 0
 1  0.969621539  0.537834764  0.938279629
 14  0.  0.  0.615253389  0.615253389  0.
 13 -0.0817161202 -0.227927104 -0.194132566  0.327840567  0.10565839
 2212  0.10354802  0.145586878  0.74643904  1.21221185  0.938279629
 1
 2212  0.10354802  0.145586878  0.74643904  1.21221185  0.938279629

 46 14 1 2 1 0
 3  0.44165808  0.295377821  1.23814297
 14  0.  0.  2.11908412  2.11908412  0.
 13 -0.24212198  0.572924912  1.41976714  1.55363071  0.10565839
 10000218  0.311614841 -0.456371486  0.618003249  1.49006867  1.23814297
 2
 2112  0.40795204 -0.531125367  0.569046855  1.28651893  0.939573109
 211 -0.101754546  0.0818068981  0.0413998365  0.195549726  0.139567897

 47 14 1 2 1 0
 1  0.97541976  0.406354189  0.938279629
 14  0.  0.  1.36382174  1.36382174  0.
 13 -0.628053188  0.00957242027  0.409940034  0.757467389  0.10565839
 2212  0.659512937  0.0661178306  1.01074541  1.53013194  0.938279629
 1
 2212  0.659512937  0.0661178306  1.01074541  1.53013194  0.938279629

 48 14 1 2 1 0
 1  0.974642932  0.450491428  0.938279629
 14  0.  0.  0.892603397  0.892603397  0.
 13  0.367689162  0.226291224  0.0739795864  0.450599313  0.10565839
 2212 -0.36923036 -0.213807926  0.898671865  1.3674885  0.938279629
 1
 2212 -0.36923036 -0.213807926  0.898671865  1.3674885  0.938279629

 49 14 1 2 1 0
 1  0.774319172  0.0371074155  0.938279629
 14  0.  0.  2.42053986  2.42053986  0.
 13  0.100154668  0.332672387  2.34281468  2.37079024  0.10565839
 2212  0.000495181244 -0.225236133  0.100605503  0.970165789  0.938279629
 1
 2212  0.000495181244 -0.225236133  0.100605503  0.970165789  0.938279629

 50 14 1 2 1 0
 2  0.152793005  0.230920821  1.56996655
 14  0.  0.  3.97458148  3.97458148  0.
 13  0.38167122 -0.282941103  3.06332946  3.10175419  0.10565839
 2124 -0.316313207  0.221090585  0.787466645  1.7982868  1.56996655
 2
 2112  0.142118871  0.0210037678  0.13291961  0.959741712  0.939573109
 211 -0.484621942  0.196216211  0.630052388  0.830545068  0.139567897

 51 14 1 2 1 0
 2  0.158245847  0.436849892  1.29256523
 14  0.  0.  1.23693657  1.23693657  0.
 13  0.210087389  0.198832244  0.666658401  0.734348714  0.10565839
 2214 -0.17010048 -0.0629819781  0.583518088  1.42972684  1.29256523
 2
 2112 -0.354829371  0.0974413902  0.490232766  1.12183976  0.939573109
 211  0.193135262 -0.162731886  0.0816710591  0.299887061  0.139567897

 52 14 1 2 1 0
 1  0.958562434  0.49031353  0.938279629
 14  0.  0.  0.825749397  0.825749397  0.
 13  0.0608155727 -0.335437387 -0.0672162399  0.363178372  0.10565839
 2212 -0.0605891831  0.448849887  0.91189605  1.38457954  0.938279629
 1
 2212 -0.0605891831  0.448849887  0.91189605  1.38457954  0.938279629

 53 14 1 2 1 0
 3  0.355664581  0.605029047  1.69165862
 14  0.  0.  2.44857907  2.44857907  0.
 13  0.530744016  0.32282722  0.748673022  0.978560984  0.10565839
 10000222 -0.53839761 -0.365160972  1.57013726  2.39796829  1.69165862
 3
 211 -0.00624656677 -0.412226528  0.419866145  0.604761541  0.139567897
 111 -0.113188408  0.220790625  0.467945546  0.546581388  0.134974301
 2112 -0.41271162 -0.171133146  0.67214489  1.23862576  0.939573109

 54 14 1 2 1 0
 1  0.785918653  0.16575025  0.938279629
 14  0.  0.  0.623214602  0.623214602  0.
 13 -0.172292426 -0.299036175  0.435661852  0.565749228  0.10565839
 2212  0.158073217  0.142167464  0.167716205  0.976573646  0.938279629
 1
 2212  0.158073217  0.142167464  0.167716205  0.976573646  0.938279629

 55 14 1 2 1 0
 3  0.328205228  0.665086448  2.27295732
 14  0.  0.  4.83880568  4.83880568  0.
 13 -0.0398842618  0.802169323  1.38548374  1.60492837  0.10565839
 10000235 -0.0615991056 -0.846635997  3.38055325  4.1611371  2.27295732
 6
 211 -0.0217573121 -0.140645877  0.543705463  0.579093635  0.139567897
 -211 -0.0801909268 -0.152542323  0.593978584  0.634026408  0.139567897
 211 -0.0431291386 -0.271415055  0.928896904  0.978700638  0.139567897
 -211 -0.0334210396 -0.151649714  0.414536059  0.464148641  0.139567897
 211 -0.061577864 -0.101925805  0.369464874  0.41250962  0.139567897
 2212  0.173448592 -0.0276560467  0.515039742  1.08465838  0.938279629

 56 14 1 2 1 0
 1  0.738169611  0.0268963929  0.938279629
 14  0.  0.  1.59889388  1.59889388  0.
 13 -0.122415327  0.199072316  1.51083326  1.53244781  0.10565839
 2212  0.127178982 -0.274874359  0.100269735  0.991036355  0.938279629
 1
 2212  0.127178982 -0.274874359  0.100269735  0.991036355  0.938279629

 57 14 1 2 1 0
 1  0.10449104  0.0132513642  0.938279629
 14  0.  0.  1.33038616  1.33038616  0.
 13  0.0148189999 -0.0515476577  1.30469704  1.31006694  0.10565839
 2212 -0.0568714105  0.0401232094  0.0671846271  0.943253219  0.938279629
 1
 2212 -0.0568714105  0.0401232094  0.0671846271  0.943253219  0.938279629

 58 14 1 2 1 0
 1  0.758157372  0.105797037  0.938279629
 14  0.  0.  0.596560061  0.596560061  0.
 13  0.0722335055  0.263863146  0.468947411  0.553097427  0.10565839
 2212 -0.130642444 -0.153040618  0.110419549  0.965945125  0.938279629
 1
 2212 -0.130642444 -0.153040618  0.110419549  0.965945125  0.938279629

 59 14 1 2 1 0
 3  0.601759017  0.748347402  2.07759213
 14  0.  0.  5.86392164  5.86392164  0.
 13 -0.838364959  0.599272609  0.943969786  1.40150857  0.10565839
 10000218  1.03471684 -0.529880285  4.81540155  5.371768  2.07759213
 2
 2212  1.21247303 -0.775045097  2.51139188  3.04273629  0.938279629
 111 -0.181278586  0.247416437  2.29671383  2.32103181  0.134974301

 60 14 1 2 1 0
 2  0.386971205  0.717000663  1.19095397
 14  0.  0.  0.690833628  0.690833628  0.
 13  0.127607197 -0.0329317898 -0.076741457  0.185529083  0.10565839
 2224 -0.14384751  0.117033169  0.783961773  1.43783045  1.19095397
 2
 2212 -0.103427164  0.277092487  0.629191339  1.16778755  0.938279629
 211 -0.0384335592 -0.165382132  0.142683983  0.26204288  0.139567897

 61 14 1 2 1 0
 1  0.511610746  0.436730832  0.938279629
 14  0.  0.  0.630141854  0.630141854  0.
 13 -0.413999408  0.0665886179  0.30714187  0.530404985  0.10565839
 2212  0.0577666126  0.00322760013  0.199808031  0.961061537  0.938279629
 1
 2212  0.0577666126  0.00322760013  0.199808031  0.961061537  0.938279629

 62 14 1 2 1 0
 3  0.312138379  0.894245982  1.77377474
 14  0.  0.  1.7778033  1.7778033  0.
 13 -0.0197403356 -0.19396539 -0.0660988241  0.231397942  0.10565839
 10000226 -0.0304649957  0.158416033  1.71661043  2.47367191  1.77377474
 4
 -211  0.0529383458 -0.0264731571  0.263443202  0.303948671  0.139567897
 211  0.195672557 -0.199327305  0.0692067146  0.319824696  0.139567897
 111 -0.050583154  0.12843883  0.417217463  0.459721237  0.134974301
 2212 -0.226071939  0.253068179  0.956499994  1.38217688  0.938279629

 63 14 1 2 1 0
 1  0.95745796  0.254852742  0.938279629
 14  0.  0.  2.12634778  2.12634778  0.
 13  0.748259187  0.270788878  1.24044383  1.47752607  0.10565839
 2212 -0.860396087 -0.348910004  0.844608247  1.56708372  0.938279629
 1
 2212 -0.860396087 -0.348910004  0.844608247  1.56708372  0.938279629

 64 14 1 2 1 0
 1  0.506420195  0.0597160272  0.938279629
 14  0.  0.  0.599995852  0.599995852  0.
 13 -0.132956013 -0.0875362679  0.516825676  0.551010311  0.10565839
 2212  0.140231192  0.119298585  0.170750394  0.971298754  0.938279629
 1
 2212  0.140231192  0.119298585  0.170750394  0.971298754  0.938279629

 65 14 1 2 1 0
 1  0.897145391  0.061266996  0.938279629
 14  0.  0.  4.24566507  4.24566507  0.
 13  0.370502383  0.520074427  3.97623181  4.02856445  0.10565839
 2212 -0.441820174 -0.377455801  0.260303199  1.13393319  0.938279629
 1
 2212 -0.441820174 -0.377455801  0.260303199  1.13393319  0.938279629

 66 14 1 2 1 0
 2  0.230907977  0.767813444  1.20277166
 14  0.  0.  0.529181242  0.529181242  0.
 13  0.0281956885 -0.0200519711 -0.0556551479  0.124331295  0.10565839
 2214 -0.148447603  0.0135813216  0.558953583  1.33465719  1.20277166
 2
 2212 -0.0170694888 -0.145258084  0.502227664  1.07424045  0.938279629
 111 -0.130848229  0.163348675  0.0411351919  0.25241673  0.134974301

 67 14 1 2 1 0
 2  0.194543883  0.539739251  1.23757398
 14  0.  0.  0.902865767  0.902865767  0.
 13  0.139457285 -0.203638807  0.326459438  0.422677904  0.10565839
 2214 -0.0712584183  0.185016304  0.651177764  1.41242003  1.23757398
 2
 2212  0.00863424968  0.344079465  0.41296345  1.08137536  0.938279629
 111 -0.0801482946 -0.169250101  0.225987971  0.323044658  0.134974301

 68 14 1 2 1 0
 1  0.822174847  0.304721862  0.938279629
 14  0.  0.  0.538713872  0.538713872  0.
 13  0.293063879  0.22575976  0.166850716  0.4193528  0.10565839
 2212 -0.135007247 -0.268727899  0.314890623  1.03439176  0.938279629
 1
 2212 -0.135007247 -0.268727899  0.314890623  1.03439176  0.938279629

 69 14 1 2 1 0
 1  0.90109241  0.382117361  0.938279629
 14  0.  0.  0.66380024  0.66380024  0.
 13  0.420185447  0.0761423409  0.0692964196  0.445330411  0.10565839
 2212 -0.436808378 -0.145032331  0.44084537  1.13426149  0.938279629
 1
 2212 -0.436808378 -0.145032331  0.44084537  1.13426149  0.938279629

 70 14 1 2 1 0
 1  0.759719074  0.212414071  0.938279629
 14  0.  0.  0.554935217  0.554935217  0.
 13  0.316678673 -0.171682656  0.321227074  0.494075745  0.10565839
 2212 -0.228640318  0.037770804  0.133855075  0.975699186  0.938279629
 1
 2212 -0.228640318  0.037770804  0.133855075  0.975699186  0.938279629

 71 14 1 2 1 0
 1  0.881679833  0.330515802  0.938279629
 14  0.  0.  1.08886862  1.08886862  0.
 13 -0.563265562  0.298813999  0.460790128  0.793756366  0.10565839
 2212  0.57615602 -0.244666532  0.40861544  1.19964695  0.938279629
 1
 2212  0.57615602 -0.244666532  0.40861544  1.19964695  0.938279629

 72 14 1 2 1 0
 2  0.465549499  0.25955838  1.24890339
 14  0.  0.  3.0033164  3.0033164  0.
 13  0.327946216  0.565965593  2.03682733  2.14189053  0.10565839
 2224 -0.378599167 -0.646316528  1.04123342  1.79024816  1.24890339
 2
 2212 -0.481446147 -0.551968873  0.663910329  1.36294007  0.938279629
 211  0.108204722 -0.0882050991  0.369934797  0.419308066  0.139567897

 73 14 1 2 1 0
 1  0.891348898  0.218922168  0.938279629
 14  0.  0.  0.816167772  0.816167772  0.
 13 -0.143221021 -0.407391369  0.406614363  0.602477312  0.10565839
