400 200
0 0 
500 2000
5.0
290.625 1.1394e-98 291.875 1.2618e-99 293.125 1.3813e-100 294.375 1.4946e-101
295.625 1.5985e-102 296.875 1.69e-103 298.125 1.766e-104 299.375 1.8242e-105
300.625 1.8625e-106 301.875 1.8797e-107 303.125 1.8751e-108 304.375 1.849e-109
305.625 1.8022e-110 306.875 1.7363e-111 308.125 1.6534e-112 309.375 1.5564e-113
310.625 1.4482e-114 311.875 1.3319e-115 313.125 1.2108e-116 314.375 1.088e-117
315.625 9.6642e-119 316.875 8.4849e-120 318.125 7.3635e-121 319.375 6.3166e-122
320.625 5.356e-123 321.875 4.489e-124 323.125 3.719e-125 324.375 3.0454e-126
325.625 2.4651e-127 326.875 1.9723e-128 328.125 1.5598e-129 329.375 1.2194e-130
330.625 9.4224e-132 331.875 7.1967e-133 333.125 5.4333e-134 334.375 4.0547e-135
335.625 2.9909e-136 336.875 2.1808e-137 338.125 1.5717e-138 339.375 1.1197e-139
340.625 7.8846e-141 341.875 5.488e-142 343.125 3.7758e-143 344.375 2.5678e-144
345.625 1.7261e-145 346.875 1.147e-146 348.125 7.5331e-148 349.375 4.8906e-149
350.625 3.1383e-150 351.875 1.9907e-151 353.125 1.2481e-152 354.375 7.7353e-154
355.625 4.7386e-155 356.875 2.8693e-156 358.125 1.7174e-157 359.375 1.0161e-158
360.625 5.9419e-160 361.875 3.4347e-161 363.125 1.9625e-162 364.375 1.1084e-163
365.625 6.1876e-165 366.875 3.4144e-166 368.125 1.8624e-167 369.375 1.0041e-168
370.625 5.3511e-170 371.875 2.8188e-171 373.125 1.4677e-172 374.375 7.5543e-174
375.625 3.8432e-175 376.875 1.9326e-176 378.125 9.6064e-178 379.375 4.7199e-179
380.625 2.2923e-180 381.875 1.1004e-181 383.125 5.2215e-183 384.375 2.4491e-184
385.625 1.1354e-185 386.875 5.2033e-187 388.125 2.357e-188 389.375 1.0553e-189
390.625 4.6707e-191 391.875 2.0433e-192 393.125 8.8357e-194 394.375 3.7767e-195
395.625 1.5956e-196 396.875 6.6637e-198 398.125 2.7508e-199 399.375 1.1224e-200
400.625 4.5269e-202 401.875 1.8048e-203 403.125 7.1119e-205 404.375 2.7702e-206
405.625 1.0666e-207 406.875 4.0593e-209 408.125 1.527e-210 409.375 5.6782e-212
410.625 2.087e-213 411.875 7.5823e-215 413.125 2.7229e-216 414.375 9.6655e-218
415.625 3.3914e-219 416.875 1.1762e-220 418.125 4.0322e-222 419.375 1.3664e-223
420.625 4.5766e-225 421.875 1.5152e-226 423.125 4.9588e-228 424.375 1.6041e-229
425.625 5.1291e-231 426.875 1.6211e-232 428.125 5.0645e-234 429.375 1.564e-235
430.625 4.7738e-237 431.875 1.4403e-238 433.125 4.2956e-240 434.375 1.2663e-241
435.625 3.6899e-243 436.875 1.0628e-244 438.125 3.0258e-246 439.375 8.5149e-248
440.625 2.3686e-249 441.875 6.5125e-251 443.125 1.77e-252 444.375 4.755e-254
445.625 1.2627e-255 446.875 3.3142e-257 448.125 8.5986e-259 449.375 2.2052e-260
450.625 5.5899e-262 451.875 1.4007e-263 453.125 3.4691e-265 454.375 8.4929e-267
