 ------------------------------------
 ------------------------------------
 ANL-Osaka g* N -> MB amplitude
process :  g* n -> pi0 n
Q2=  0.000 GeV^2
L=       0
   W(MeV)               EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1360.00     -0.7851E-01  0.5794E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.7646E+01  0.2289E+01  0.0000E+00  0.0000E+00
  1380.00     -0.1485E+00  0.6028E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.8237E+01  0.1825E+01  0.0000E+00  0.0000E+00
  1400.00     -0.2331E+00  0.6304E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.8934E+01  0.1234E+01  0.0000E+00  0.0000E+00
  1420.00     -0.3452E+00  0.6648E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.9762E+01  0.4519E+00  0.0000E+00  0.0000E+00
  1440.00     -0.4986E+00  0.7101E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1077E+02 -0.6404E+00  0.0000E+00  0.0000E+00
  1460.00     -0.7044E+00  0.7756E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1205E+02 -0.2317E+01  0.0000E+00  0.0000E+00
  1480.00     -0.9220E+00  0.8988E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1402E+02 -0.5566E+01  0.0000E+00  0.0000E+00
  1500.00     -0.3866E+01  0.1072E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1002E+02 -0.1184E+02  0.0000E+00  0.0000E+00
  1520.00     -0.6711E+01  0.1001E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.5268E+01 -0.1233E+02  0.0000E+00  0.0000E+00
  1540.00     -0.9116E+01  0.8353E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1136E+01 -0.1107E+02  0.0000E+00  0.0000E+00
  1560.00     -0.1087E+02  0.5802E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1770E+01 -0.8748E+01  0.0000E+00  0.0000E+00
  1580.00     -0.1151E+02  0.2540E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3196E+01 -0.5861E+01  0.0000E+00  0.0000E+00
